name_id,country,crag,sector,name,tall_recommend_sum,grade_mean,cluster,rating_tot
54647,usa,spearfish canyon,mohican,orphans of war,0,51,2,-0.140433758
54648,usa,spearfish canyon,mohican,peace pipe,0,40,2,0.153862112
54649,usa,spearfish canyon,mohican,tomahawk,-1,44.6,3,0.232701231
54650,usa,spearfish canyon,mohican,totally flaked,-1,35.25,3,0.20090548
54651,usa,spearfish canyon,mohican,totem pole,0,48,1,-0.066182435
54652,usa,spearfish canyon,mohican,trail of tears,0,52,2,0.118616628
54653,usa,spearfish canyon,mohican,where have all the cowboys gone,0,48,2,0.220749319
54654,usa,spearfish canyon,mohican,yippey kiy yay,0,38.22222222,2,0.275052867
54655,usa,spearfish canyon,sunshine,alberts arete,0,42,2,-0.061210313
54656,usa,spearfish canyon,sunshine,astro pop,0,46,1,-0.155196296
54657,usa,spearfish canyon,sunshine,black sheets of rain,0,36,2,-0.073474534
54658,usa,spearfish canyon,sunshine,candy apple gray,0,42,2,-0.164901795
54659,usa,spearfish canyon,sunshine,euphamiah beresford memorial,0,45,1,-0.053787235
54660,usa,spearfish canyon,sunshine,half a full monte,0,38,2,0.074478897
54661,usa,spearfish canyon,sunshine,husker dont,0,41,2,-0.028988906
54662,usa,spearfish canyon,sunshine,lost ninja,0,33,2,-0.047889544
54663,usa,spearfish canyon,sunshine,pakistani route,0,33.11111111,2,0.209207603
54664,usa,spearfish canyon,sunshine,ripsnorter,0,51,2,-0.164901795
54665,usa,spearfish canyon,sunshine,sundance,0,38.66666667,2,-0.057207011
54666,usa,steele,amphitheater,birds nest,0,33,6,-0.073474534
54667,usa,sugar hollow,main wall,no more knee bars,2,53.66666667,0,-0.158718648
54668,usa,sugar hollow,main wall,sugar daddy,1,57.33333333,0,-0.084754439
54669,usa,sugarloaf,east face,taurus,-1,46.5,6,0.320124735
54670,usa,summersville lake,coliseum,apollo reed,-1,58.875,4,0.098815126
54671,usa,summersville lake,coliseum,reckless abandon,0,52.36363636,0,0.068467509
54672,usa,summersville lake,coliseum,tobacco road,0,52.77777778,2,-0.059905609
54673,usa,summersville lake,coliseum,under the milky way,0,49,2,0.887744965
54674,usa,summersville lake,long wall,chewy,0,38,2,-0.022478566
54675,usa,summersville lake,long wall,for what,0,38,1,0.002622736
54676,usa,summersville lake,long wall,jesus is my license plate,0,41.9,2,0.081643241
54677,usa,summersville lake,long wall,maximum overdrive,0,46,2,0.254201502
54678,usa,summersville lake,long wall,no way jose,0,46,2,0.024257912
54679,usa,summersville lake,long wall,personal pronoun,0,33,2,0.119532317
54680,usa,summersville lake,long wall,six dollars,1,49.33333333,1,-0.047963935
54681,usa,summersville lake,long wall,under the milky way,0,49.14285714,2,0.165533186
54682,usa,summersville lake,long wall,world at war,0,49,2,0.448359727
54683,usa,summersville lake,orange oswald,baby has a bolt gun,0,40,2,0.005496325
54684,usa,summersville lake,orange oswald,barfing butterflies,1,45,0,-0.045211449
54685,usa,summersville lake,orange oswald,chunko goes bowling,1,33.25,2,-0.164901795
54686,usa,summersville lake,orange oswald,hippie dreams,0,29,2,-0.164901795
54687,usa,summersville lake,orange oswald,moon pie deluxe,0,40,2,-0.045211449
54688,usa,summersville lake,orange oswald,orange oswald,0,36.5,2,0.179657616
54689,usa,summersville lake,orange oswald,scoot your muffin,0,38,2,0.074478897
54690,usa,summersville lake,orange oswald,she got the bosch i got drilled,1,35.66666667,0,0.548797385
54691,usa,summersville lake,orange oswald,souled out,0,33,2,0.074478897
54692,usa,summersville lake,orange oswald,strong arming the little guy,0,38,2,0.278139571
54693,usa,summersville lake,orange oswald,voodoo surfing,0,38,2,-0.073474534
54694,usa,summersville lake,whippoorwill,jason and the arguenuts,0,51,2,-0.105056622
54695,usa,summersville lake,whippoorwill,latch key kids,0,36.5,1,-0.097202261
54696,usa,summersville lake,whippoorwill,masuko,0,44,2,0.332842226
54697,usa,summersville lake,whippoorwill,nonameyet,0,43.5,0,-0.034250809
54698,usa,summersville lake,whippoorwill,straight outta lockmont,0,33,1,-0.153883199
54699,usa,sundown,main cliff,dikenstein,0,46,1,-0.056845433
54700,usa,sundown,main cliff,romper room,0,51,1,0.265304942
54701,usa,sundown,main wall,eyeless in gaza,0,53,2,-0.164901795
54702,usa,sunny and steep,red rocks,steep thrills,0,51,2,-0.157282719
54703,usa,sunset park,north,bills route,0,31,6,0.0824163
54704,usa,sunset park,north,broemels route,0,31,6,-0.060907557
54705,usa,sunset park,north,cornerstone,0,44,6,-0.06130806
54706,usa,sunset park,north,more fun with dick and jane,0,33,6,-0.073474534
54707,usa,sunset park,north,rj gold,0,32.33333333,6,-0.161559366
54708,usa,t wall,north,cakewalk,0,36,6,-0.154415185
54709,usa,t wall,north,house of the rising sun,0,40,2,-0.03257527
54710,usa,t wall,north,hungry for heaven,0,42,6,-0.161401933
54711,usa,t wall,north,points o contact,0,40,6,0.021214779
54712,usa,t wall,north,ruby fruit jungle,0,58,2,-0.161436534
54713,usa,t wall,north,stone wave,0,44.5,6,-0.155559603
54714,usa,t wall,south squared,burn,0,59,2,-0.038173665
54715,usa,table mountain,grotto,ac devil dog,0,41,2,0.320956882
54716,usa,ten sleep,circus wall,barnum route,1,50.6875,0,0.008720981
54717,usa,ten sleep,circus wall,circus in my pants,0,56.6,2,0.25585199
54718,usa,ten sleep,circus wall,circus in the wind,1,45.11538462,2,0.158272518
54719,usa,ten sleep,circus wall,clowns eat kids,0,46,2,-0.105633589
54720,usa,ten sleep,circus wall,i love the big top,0,32.66666667,2,0.130110369
54721,usa,ten sleep,circus wall,little smokie goes to the circus,0,42,2,0.273383203
54722,usa,ten sleep,circus wall,lucky bozo,0,30.66666667,0,0.155402633
54723,usa,ten sleep,circus wall,shadows of crowes,0,40.33333333,1,-0.036438439
54724,usa,ten sleep,circus wall,step right this way,0,38.92857143,2,-0.025809898
54725,usa,ten sleep,circus wall,sucker born every minute,-2,48.3,0,-0.017861008
54726,usa,ten sleep,circus wall,you gotta play to win,0,44,1,-0.031639321
54727,usa,ten sleep,crag,bo cleevil,0,62,2,-0.045211449
54728,usa,ten sleep,crag,booger,0,40,1,-0.06743325
54729,usa,ten sleep,crag,deez nutz,-1,58.75,0,-0.066603987
54730,usa,ten sleep,crag,dr jekyll,0,46,2,-0.036377888
54731,usa,ten sleep,crag,jizzleberry bush,0,52,0,-0.034992129
54732,usa,ten sleep,crag,mr hyde,0,46,2,0.0884532
54733,usa,ten sleep,crag,sniggity nuts,0,51,1,-0.073474534
54734,usa,ten sleep,crag,ultramarine,0,52,1,-0.042997003
54735,usa,ten sleep,dry wall,da illa pilla,0,58.66666667,0,0.158933635
54736,usa,ten sleep,dry wall,sleight of hand,0,51,2,-0.05402252
54737,usa,ten sleep,lake point,blunderbuss,0,37,2,0.074478897
54738,usa,ten sleep,lake point,bonnie and clyde,0,54.5,0,-0.050957762
54739,usa,ten sleep,lake point,burl ives is dead,0,51,2,0.328669381
54740,usa,ten sleep,lake point,cochamo speedball,0,45.5,1,-0.039329328
54741,usa,ten sleep,lake point,dawn patrol,0,56.5,0,-0.154607219
54742,usa,ten sleep,lake point,dirt gator,0,37.2,2,-0.068130275
54743,usa,ten sleep,lake point,full charge,0,49,2,-0.077456284
54744,usa,ten sleep,lake point,gooey grasshopper,0,49,2,-0.157132552
54745,usa,ten sleep,lake point,hpl fun time,0,34,2,0.082701756
54746,usa,ten sleep,lake point,jim dandy to the rescue,0,43,2,-0.097764522
54747,usa,ten sleep,lake point,last of the pagans,0,37.33333333,2,-0.045211449
54748,usa,ten sleep,lake point,life is a tilt a whirl,0,32,2,0.074478897
54749,usa,ten sleep,lake point,lil smoky picnics at lake point,0,44,2,-0.164901795
54750,usa,ten sleep,lake point,oftedal serenade,0,45,2,0.177009555
54751,usa,ten sleep,lake point,red dawn,0,40,1,-0.158652907
54752,usa,ten sleep,lake point,sid and nancy,0,51,2,-0.042807565
54753,usa,ten sleep,lake point,still fucking waiting,0,49,2,-0.050332354
54754,usa,ten sleep,lake point,suits and boots,0,31,2,0.439815082
54755,usa,ten sleep,lake point,totally pewter skier,0,31,2,0.081770997
54756,usa,ten sleep,lake point,tranny swazy,0,46,2,0.025816673
54757,usa,ten sleep,lake point,triple double,0,51,2,0.796904187
54758,usa,ten sleep,lake point,wild stallions,0,33,2,0.078393967
54759,usa,ten sleep,mecca,atheist childhood,-2,45,0,0.068411328
54760,usa,ten sleep,mecca,auto erotic decapitation,0,38,2,-0.043349931
54761,usa,ten sleep,mecca,bazooka face,0,51,2,-0.093388398
54762,usa,ten sleep,mecca,born again,0,48.625,0,-0.069921093
54763,usa,ten sleep,mecca,joy of heresy,0,49,1,0.02723375
54764,usa,ten sleep,mecca,july jihad,0,52.8,2,0.031647644
54765,usa,ten sleep,mecca,last starfighter,0,52,2,-0.167979528
54766,usa,ten sleep,mecca,ocean of terror,0,53,1,-0.091821851
54767,usa,ten sleep,mecca,unsubstantiated propaganda,0,50.75,0,-0.082355744
54768,usa,ten sleep,mecca,women vs the eternal masculine,0,40.25,1,0.073590524
54769,usa,ten sleep,slavery,aunt jemimas bisquick thunderdome,-2,56.23529412,0,-0.004237714
54770,usa,ten sleep,slavery,burden of immortality,1,58.46428571,2,-0.019295097
54771,usa,ten sleep,slavery,calm like a bomb,1,56.8,2,-0.04410215
54772,usa,ten sleep,slavery,crown prince abdullah,1,56.86956522,2,-0.014371437
54773,usa,ten sleep,slavery,ekv exo atmospheric kill vehicle,0,55,2,0.090723818
54774,usa,ten sleep,slavery,gold member,0,66,2,-0.095072587
54775,usa,ten sleep,slavery,happiness in slavery,1,53.11666667,8,0.012169485
54776,usa,ten sleep,slavery,head like a hole,0,51,1,-0.055935885
54777,usa,ten sleep,slavery,jack a hog,-1,54.5,0,-0.091006139
54778,usa,ten sleep,slavery,jackabite,2,49.4,2,0.024097197
54779,usa,ten sleep,slavery,kablamo,-1,53.5,3,-0.041401911
54780,usa,ten sleep,slavery,mommas mental medication,-2,50.75,1,-0.004377212
54781,usa,ten sleep,slavery,number one enemy,-1,43.57142857,2,0.015939414
54782,usa,ten sleep,slavery,schools out,1,41.89189189,2,0.051087085
54783,usa,ten sleep,slavery,screaming night hog,0,54.66666667,2,-0.020975814
54784,usa,ten sleep,slavery,wagon wheel of death,-4,46.29032258,1,-0.032927277
54785,usa,tennessee wall,north,finger lockin good,0,40,6,-0.153883199
54786,usa,tennessee wall,north,fly with the falcon,0,46,6,0.078854212
54787,usa,tennessee wall,north,stone wave,1,45.25,6,0.151096243
54788,usa,tennessee wall,orange wall,cake walk,0,36,6,-0.158652907
54789,usa,tennessee wall,orange wall,digital macabre,0,38,1,-0.037919349
54790,usa,tennessee wall,south,a turn of the page,0,36,1,-0.075027314
54791,usa,tennessee wall,south,goldenlocks,0,31,1,-0.073474534
54792,usa,tennessee wall,south,razor worm,0,31,6,-0.073474534
54793,usa,tennessee wall,waterfall,twistin in the wind,0,55,2,-0.176171246
54794,usa,teton canyon,grand wall,full sail,0,59,2,-0.080427547
54795,usa,teton canyon,waterfall,nordic man,0,59,7,-0.155979137
54796,usa,teton canyon,waterfall,off with his hands,0,59,7,0.084101355
54797,usa,teton canyon,waterfall,super g,0,59,2,-0.155994996
54798,usa,tick rock,main wall,circus midget,0,42,4,0.805151266
54799,usa,tick rock,main wall,old school,0,33,2,0.805151266
54800,usa,tieton,cave,bloody foreheads,0,42,2,0.014633724
54801,usa,tieton,oasis,scorpion king,0,40,2,-0.100132941
54802,usa,tioga cliff,main wall,coq au vin,0,46,2,-0.036400378
54803,usa,tunnel,sunnyside,cinco trinta,0,59,2,-0.080918877
54804,usa,turtle wall,cave,largado,1,51,0,0.074478897
54805,usa,turtle wall,st george,actual parchments,1,58.66666667,0,-0.164901795
54806,usa,turtle wall,st george,banana dance,0,49,1,0.04580335
54807,usa,turtle wall,st george,dancing fox,-1,52.5,0,-0.045211449
54808,usa,turtle wall,st george,director of humor affairs,5,43.8125,4,0.470718878
54809,usa,turtle wall,st george,farmers market,0,46,1,0.212384266
54810,usa,turtle wall,st george,lambada,0,44,2,0.255585514
54811,usa,turtle wall,st george,pinching bird shit,0,46,2,0.157405034
54812,usa,turtle wall,st george,tortuga,0,50.8,2,-0.040794668
54813,usa,turtle wall,st george,trey lizardos,0,49,2,0.014633724
54814,usa,turtle wall,st george,voodoo economics,0,31,4,-0.045211449
54815,usa,uintas,ruth lake,black elk,0,36,2,0.249157583
54816,usa,uintas,ruth lake,dog man,0,49,2,0.333071456
54817,usa,uintas,ruth lake,dream catcher,0,46,2,0.313910448
54818,usa,uintas,ruth lake,ghost dance,0,52.66666667,0,0.289382207
54819,usa,uintas,ruth lake,good medicine,0,51,2,0.165095589
54820,usa,uintas,ruth lake,legend,0,40,2,0.543967126
54821,usa,uintas,ruth lake,sacred hoop,0,36,2,-0.045211449
54822,usa,uintas,ruth lake,spirit guide,0,51,2,-0.043522934
54823,usa,uintas,ruth lake,vision quest,0,46,4,0.290803431
54824,usa,uintas,ruth lake,warrior without a cause,0,53,1,0.334844742
54825,usa,utah hills,diamond,barefoot and pregnant,0,53,1,-0.113890183
54826,usa,utah hills,diamond,crystalline entity,-1,50.33333333,0,-0.091821851
54827,usa,utah hills,diamond,diamonds are forever,0,47.5,1,0.393747911
54828,usa,utah hills,diamond,flawless,0,51,2,-0.151916149
54829,usa,utah hills,diamond,hidden gem,0,51,1,0.162701076
54830,usa,utah hills,diamond,hope,-2,58,0,0.334442509
54831,usa,utah hills,diamond,quick snip,0,51,1,0.083312458
54832,usa,utah hills,diamond,work and the glory,0,51.8,1,-0.131489705
54833,usa,utah hills,soul asylum,afterlife,0,36,2,-0.086239674
54834,usa,utah hills,soul asylum,arch enemy,0,44,2,-0.037592373
54835,usa,utah hills,soul asylum,arch rival,0,40,2,-0.090747499
54836,usa,utah hills,soul asylum,doppleganger,-1,45.5,0,-0.102407938
54837,usa,utah hills,soul asylum,lost soul,0,54,2,-0.15832074
54838,usa,utah hills,soul asylum,nine lives,0,46,2,-0.034506854
54839,usa,utah hills,soul asylum,one taste,0,53,2,-0.078907207
54840,usa,utah hills,soul asylum,orion,0,40,2,0.334341302
54841,usa,utah hills,soul asylum,petrified,0,40,2,-0.153142744
54842,usa,utah hills,soul asylum,secrets and lies,-1,44.75,3,0.018915129
54843,usa,utah hills,soul asylum,soul train,0,50,2,-0.045211449
54844,usa,utah hills,soul asylum,white soul power,0,51,2,-0.100478948
54845,usa,utah hills,sunset alley,ball bustin fun,0,46,1,0.321735398
54846,usa,utah hills,sunset alley,barely legal,0,51,1,-0.07203255
54847,usa,utah hills,sunset alley,cock,0,44,2,-0.156964392
54848,usa,utah hills,sunset alley,family affair,0,37,1,0.080727785
54849,usa,utah hills,sunset alley,finally legal,0,51,2,-0.038463965
54850,usa,utah hills,sunset alley,frack,1,53.33333333,1,-0.164901795
54851,usa,utah hills,sunset alley,frick,0,53,2,-0.066797247
54852,usa,utah hills,sunset alley,fun pig,0,59,2,0.222353142
54853,usa,utah hills,sunset alley,hop box,0,51,2,0.107075608
54854,usa,utah hills,sunset alley,hop henge,0,44,2,0.277697547
54855,usa,utah hills,sunset alley,hop rising,1,43.8,0,0.036156982
54856,usa,utah hills,sunset alley,hopsicle,0,50.875,1,0.234316423
54857,usa,utah hills,sunset alley,its a good life,0,53.04761905,2,0.18277479
54858,usa,utah hills,sunset alley,maximus,0,55,1,0.058486123
54859,usa,utah hills,sunset alley,movin on up,-1,62.16666667,2,0.495562678
54860,usa,utah hills,sunset alley,mr bacon,0,50.5,0,-0.030122944
54861,usa,utah hills,sunset alley,old pine,0,36,1,0.52911023
54862,usa,utah hills,sunset alley,one in the pink one in the stink,0,51,1,0.083873855
54863,usa,utah hills,sunset alley,pocket line,1,45.4,0,0.449221768
54864,usa,utah hills,sunset alley,shell shocked,0,54.9,2,-0.011959683
54865,usa,utah hills,sunset alley,shits and giggles,0,36.66666667,1,0.288184157
54866,usa,utah hills,sunset alley,simpler times,0,52,2,0.006943716
54867,usa,utah hills,sunset alley,sondance,0,40,1,0.158449225
54868,usa,utah hills,sunset alley,sunset lanes,0,49.1,1,-0.035236836
54869,usa,utah hills,sunset alley,super fun,0,44,1,0.361192787
54870,usa,utah hills,sunset alley,three pump chump,0,51.36363636,1,-0.041029278
54871,usa,utah hills,sunset alley,weirding way,-1,58.83333333,2,-0.092607287
54872,usa,vantage,riverview park,a genius bruing,0,36,2,-0.15637791
54873,usa,vantage,riverview park,awareness drooling,0,40,2,-0.164901795
54874,usa,vantage,riverview park,crescendo of the sarcophagus breeding,0,42,2,-0.045211449
54875,usa,vantage,riverview park,euphoric nothingness,0,45,2,0.074478897
54876,usa,vantage,riverview park,imbibing depths reflective,0,38,2,-0.073474534
54877,usa,vantage,riverview park,psychogenic fugue thus far,0,44,2,0.283135914
54878,usa,vantage,riverview park,quarryography,0,42,2,-0.045211449
54879,usa,vantage,riverview park,weep holes on sill,0,44,2,-0.093835612
54880,usa,vantage,sunshine wall,easy off,0,40,2,-0.154008627
54881,usa,vantage,sunshine wall,narlux,0,40.5,3,0.379969908
54882,usa,vantage,sunshine wall,party in your pants,0,31,6,-0.164901795
54883,usa,vantage,sunshine wall,professor pogues precarious pinnacle,0,40,2,-0.037919349
54884,usa,vantage,sunshine wall,ride em cowboy,0,33,2,0.165785441
54885,usa,vedauwoo,cove,all weather circus,0,46,2,-0.152184304
54886,usa,vedauwoo,cove,transporter,0,41,2,0.318789148
54887,usa,vedauwoo,jurassic park,a lawyer on the toilet,0,32,4,-0.081989769
54888,usa,vedauwoo,jurassic park,get up that tree,0,32,4,-0.065755116
54889,usa,vedauwoo,jurassic park,mud in your eye,0,44,4,0.933346466
54890,usa,vedauwoo,jurassic park,recombination mutation,0,29,4,0.087677338
54891,usa,vedauwoo,jurassic park,spatial juxtaposition,0,31,4,0.024505307
54892,usa,vedauwoo,nautilus,captain nemo st pitch,0,33.33333333,6,0.344459114
54893,usa,vedauwoo,nautilus,deception,0,33,6,0.02125111
54894,usa,vedauwoo,nautilus,escalator,0,38,4,0.503047664
54895,usa,vedauwoo,nautilus,flying buttress,0,40,6,-0.073474534
54896,usa,vedauwoo,nautilus,friday the th p,0,36.14285714,6,0.480745259
54897,usa,vedauwoo,nautilus,grand traverse p,-1,36.66666667,6,0.544397905
54898,usa,vedauwoo,nautilus,handjacker,0,30.5,6,0.074478897
54899,usa,vedauwoo,nautilus,hesitation blues,0,46,6,0.320124735
54900,usa,vedauwoo,nautilus,jim jam,0,33,4,-0.073474534
54901,usa,vedauwoo,nautilus,middle parallel space,0,33,6,-0.155198026
54902,usa,vedauwoo,nautilus,mother,0,29,6,-0.07326866
54903,usa,vedauwoo,nautilus,thunderbolt,0,29,4,-0.078918091
54904,usa,welcome springs,cathedral,heretic wisdom,0,51,2,0.227345944
54905,usa,welcome springs,cathedral,latter day sinners,0,62,2,0.384951546
54906,usa,welcome springs,cathedral,mr todds wild ride,0,55,2,-0.12647612
54907,usa,welcome springs,cathedral,natural born drillers,-1,54.5,0,-0.105056622
54908,usa,welcome springs,cathedral,pagan rituals,-1,37.85714286,1,-0.163794572
54909,usa,welcome springs,cathedral,raising cain,-2,52.77777778,2,-0.0424803
54910,usa,welcome springs,cathedral,space shuttle to kolob,0,59,2,0.16142798
54911,usa,welcome springs,cathedral,speaking in tongues,0,53,2,-0.098889478
54912,usa,welcome springs,cathedral,spring loaded,-3,60.5,0,-0.100650452
54913,usa,welcome springs,cathedral,worshipping the limestone gods,1,45.7,2,-0.112986291
54914,usa,welcome springs,wailing wall,afterbirth,0,51.6,3,-0.044172563
54915,usa,welcome springs,wailing wall,baleen,0,51,1,-0.072732422
54916,usa,welcome springs,wailing wall,bastard stepchild,-1,57.2,2,-0.132747787
54917,usa,welcome springs,wailing wall,blinking cowboy,0,51.8,1,-0.046184306
54918,usa,welcome springs,wailing wall,casting asperations,0,46,1,0.067873622
54919,usa,welcome springs,wailing wall,cross,0,63.5,2,0.169569887
54920,usa,welcome springs,wailing wall,going steelin,-1,61.5,0,0.02468523
54921,usa,welcome springs,wailing wall,half baked and half broken,-1,66.5,0,0.087782005
54922,usa,welcome springs,wailing wall,hangin with mr butt hut,0,55,2,0.386159975
54923,usa,welcome springs,wailing wall,heretic wisdom,1,51.27272727,1,-0.039819551
54924,usa,welcome springs,wailing wall,holbytla,0,59,1,0.086474532
54925,usa,welcome springs,wailing wall,holier than thou,0,55,2,-0.09668152
54926,usa,welcome springs,wailing wall,indulgence,0,62.42857143,2,-0.09477767
54927,usa,welcome springs,wailing wall,infidels,0,59,1,-0.047533157
54928,usa,welcome springs,wailing wall,lend me an ear,0,50.33333333,1,-0.099271383
54929,usa,welcome springs,wailing wall,pocket line to the moon,0,47.8,1,0.003812234
54930,usa,welcome springs,wailing wall,pucker,0,63.33333333,2,-0.113958519
54931,usa,welcome springs,wailing wall,purple haze,1,55.75,1,-0.040473458
54932,usa,welcome springs,wailing wall,redo,1,54.81818182,0,-0.068521013
54933,usa,welcome springs,wailing wall,resurrection,2,62.28571429,3,0.304378064
54934,usa,welcome springs,wailing wall,robbed,0,55,2,-0.15002868
54935,usa,welcome springs,wailing wall,tramp stamp,0,51,2,-0.037755861
54936,usa,welcome springs,wailing wall,treebeard,0,64.33333333,3,-0.085891613
54937,usa,welcome springs,wailing wall,unforgivable,1,71,7,-0.163850798
54938,usa,welcome springs,wailing wall,wandering wanda,0,49,2,-0.168416362
54939,usa,white rock,overlook,daves face,0,40,2,0.014633724
54940,usa,white rock,overlook,face off,0,51,2,0.153161372
54941,usa,white rock,overlook,holy wall,-1,36.25,3,-0.015288862
54942,usa,white rock,overlook,thorazine dream,0,49,2,-0.045211449
54943,usa,white rock,overlook,way beyond zebra,0,45,2,-0.046099822
54944,usa,wild iris,erratic,big medicine,0,38,2,-0.04206486
54945,usa,wild iris,erratic,county ten gunslinger,0,55,2,0.199836895
54946,usa,wild iris,erratic,full retard,0,49,2,0.022108342
54947,usa,wild iris,erratic,im a lead farmer motha fer,0,46,2,0.508429804
54948,usa,wild iris,erratic,medicine man,0,46,1,0.044384819
54949,usa,wild iris,erratic,moonshine,-1,74.5,0,0.332779945
54950,usa,wild iris,erratic,pale face magic,0,41.83333333,2,0.257701904
54951,usa,wild iris,erratic,pocket hero,0,37.42857143,2,0.209228112
54952,usa,wild iris,erratic,queen of england,0,41,2,0.448855382
54953,usa,wild iris,erratic,queen of hearts,0,51,2,-0.120502596
54954,usa,wild iris,erratic,swallow the gravy,0,42,2,0.014633724
54955,usa,wild iris,erratic,when i was a young girl i had me a cowboy,1,59.30769231,2,-0.003707535
54956,usa,wild iris,erratic,wotai,0,42,1,0.056190433
54957,usa,wild iris,erratic,wutang,0,46,2,-0.013878451
54958,usa,wild iris,main wall,gored by inosine,-1,57.33333333,3,-0.125893386
54959,usa,wild iris,main wall,ryobi ranger,0,36,1,0.004990506
54960,usa,wild iris,main wall,t  t,0,40,2,0.074478897
54961,usa,wild iris,main wall,wind and rattlesnakes,0,51,2,-0.151418764
54962,usa,wild iris,north country,all manner of wonderments,0,49,2,0.378359245
54963,usa,wild iris,north country,devils in baggy pants,0,46,2,0.385720892
54964,usa,wild iris,north country,domestic disturbance,0,38,2,0.014633724
54965,usa,wild iris,north country,final frontiero,0,59,2,0.813961471
54966,usa,wild iris,north country,i dont want fop god damnit,0,51,2,-0.101842216
54967,usa,wild iris,north country,lying unconstant succubus,0,45,1,0.14474139
54968,usa,wild iris,north country,organized climb,0,51,2,-0.070759352
54969,usa,wild iris,north country,summit fever,0,36,2,0.069732545
54970,usa,wild iris,north country,this heres pete,0,51,2,0.014633724
54971,usa,wild iris,north country,wicked felina,0,53,1,-0.017991763
54972,usa,wild iris,ok corral,aces and eights,-1,39.33333333,3,0.030032122
54973,usa,wild iris,ok corral,annie git yer drill,1,33.25,2,0.199410038
54974,usa,wild iris,ok corral,battle for a wounded knee,0,43.5,1,0.124823419
54975,usa,wild iris,ok corral,brown dirt cowgirl,0,36,2,-0.164901795
54976,usa,wild iris,ok corral,calamity jane,1,61.54545455,0,-0.014441226
54977,usa,wild iris,ok corral,claim jumper,-1,40.36363636,2,0.297045311
54978,usa,wild iris,ok corral,diamonds and rain,0,51,2,0.003719321
54979,usa,wild iris,ok corral,dirty sally,0,38.8,2,-0.04022145
54980,usa,wild iris,ok corral,dont bring your guns to town,-1,55.5,3,-0.045211449
54981,usa,wild iris,ok corral,doob loob,0,38,2,-0.160210804
54982,usa,wild iris,ok corral,drinking dry clouds,0,55,1,0.204669605
54983,usa,wild iris,ok corral,duke,0,44.2,2,0.156504741
54984,usa,wild iris,ok corral,give my love to rose,-1,51.33333333,3,0.247594496
54985,usa,wild iris,ok corral,greenhorns in velvet,0,30,2,0.009512819
54986,usa,wild iris,ok corral,iron horse with a twisted heart,1,33.33333333,1,0.343647151
54987,usa,wild iris,ok corral,jabba the hut,-1,31.5,3,-0.074612033
54988,usa,wild iris,ok corral,john wayne,0,57.66666667,1,0.072771929
54989,usa,wild iris,ok corral,man from laramie,0,40,1,-0.036377888
54990,usa,wild iris,ok corral,miners delight,1,47.66666667,0,0.049015477
54991,usa,wild iris,ok corral,never sit with your back to the door,0,38.5,2,0.010454823
54992,usa,wild iris,ok corral,phat phinger phrenzy,0,31,2,-0.048711311
54993,usa,wild iris,ok corral,poker face alice,0,53,2,0.006456726
54994,usa,wild iris,ok corral,red as a blooming rose,-1,42.42857143,1,0.18262758
54995,usa,wild iris,ok corral,red ryder,0,36,1,0.355426529
54996,usa,wild iris,ok corral,ride me cowgirl,0,36.8,2,0.110588156
54997,usa,wild iris,ok corral,rodeo drive,0,47.5,1,0.016796268
54998,usa,wild iris,ok corral,roll in the hay,1,43.75,0,0.178008135
54999,usa,wild iris,ok corral,rooster cogburn,0,50.57142857,0,0.035641267
55000,usa,wild iris,ok corral,saddle tramp,1,51.09090909,2,0.034047882
55001,usa,wild iris,ok corral,saddle up,0,33,2,0.074478897
55002,usa,wild iris,ok corral,saddled dreams,0,48,7,0.29025501
55003,usa,wild iris,ok corral,solace of bolted faces,1,50.8,0,0.089301151
55004,usa,wild iris,ok corral,stacked deck,0,38,1,0.020237309
55005,usa,wild iris,ok corral,stone ranger,0,53.5,3,-0.037919349
55006,usa,wild iris,ok corral,sugarfoot,-1,39.5,0,0.563922208
55007,usa,wild iris,ok corral,ticks for chicks,0,31,2,0.322453134
55008,usa,wild iris,ok corral,tribal war,2,46,2,0.135215318
55009,usa,wild iris,ok corral,vaca peligrosa,0,31,2,0.813932061
55010,usa,wild iris,ok corral,whips chaps and chains,1,48.8,2,0.217057283
55011,usa,wild iris,ok corral,winchester pump,0,45.1,2,0.115315151
55012,usa,wild iris,ok corral,wind river muzzle loaders,0,33,1,0.021189694
55013,usa,wild iris,ok corral,wrong end of a gun,0,46,2,-0.043017764
55014,usa,willow river,left,sudden shock,0,49,2,-0.166237382
55015,usa,willow river,middle,natural selection,0,55,2,-0.152798467
55016,usa,yellow bluff,right,dirty love,0,29,6,-0.06983281
55017,usa,yellow bluff,right,injection burn,0,38,2,-0.032544129
55018,usa,yellow bluff,right,outstanding,0,31,2,0.018443262
55019,usa,yellow bluff,tower,butter chubs,0,29,2,0.074478897
55020,usa,yellow bluff,tower,head in the toilet,0,31,2,0.074478897
55021,usa,yellow bluff,tower,shorty,0,33,2,0.074478897
55022,usa,yosemite,capitan,east buttress,-1,38.5,6,0.137456643
55023,usa,yosemite,capitan,freeblast,0,46,6,-0.161524189
55024,usa,yosemite,capitan,freerider,0,58,6,0.326163424
55025,usa,yosemite,capitan,moby dick,0,36,6,0.096835948
55026,usa,yosemite,capitan,moratorium,0,46,6,-0.049093649
55027,usa,yosemite,capitan,nino,0,64,6,-0.169592786
55028,usa,yosemite,capitan,nose,0,40,6,-0.1649635
